,persona 1,persona 2,label,sentiment,date,original_index
1304,gabriel boric,maria luisa cordero,criticizes,negative,Unknown,346
1305,maria luisa cordero,fabiola campillai,accuses,negative,Unknown,346
1306,henry leal,javiera martinez,criticizes,negative,Unknown,347
1307,marlene perez,javiera martinez,criticizes,negative,Unknown,347
1308,javiera martinez,exministro jackson,advised,neutral,Unknown,347
1309,javiera martinez,alcalde vodanovic,advised,neutral,Unknown,347
1310,benjamin moreno,carabineros,involved,negative,Unknown,348
1311,lorena pizarro,pamela jiles,reproach,negative,Unknown,349
1312,andrés jouannet,francisco undurraga,colleague,positive,Unknown,350
1313,andrés jouannet,raúl soto,request,neutral,Unknown,350
1314,francisco undurraga,raúl soto,request,neutral,Unknown,350
1315,ximena ossandon,andres longton,collaborates,positive,Unknown,351
1316,ximena ossandon,sofia cid,collaborates,positive,Unknown,351
1317,ximena ossandon,federico villegas,requests,neutral,Unknown,351
1318,andres longton,sofia cid,collaborates,positive,Unknown,351
1319,andres longton,federico villegas,requests,neutral,Unknown,351
1320,sofia cid,federico villegas,requests,neutral,Unknown,351
1321,camila musante,apruebo dignidad,member,positive,Unknown,353
1322,clara sagardía,apruebo dignidad,member,positive,Unknown,353
1323,mercedes bulnes,apruebo dignidad,member,positive,Unknown,353
1324,marcela riquelme,apruebo dignidad,member,positive,Unknown,353
1325,viviana delgado,apruebo dignidad,member,positive,Unknown,353
1326,mónica arce,apruebo dignidad,member,positive,Unknown,353
1327,hernán palma,apruebo dignidad,member,positive,Unknown,353
1328,camila musante,socialismo democrático,not_member,negative,Unknown,353
1329,clara sagardía,socialismo democrático,not_member,negative,Unknown,353
1330,mercedes bulnes,socialismo democrático,not_member,negative,Unknown,353
1331,marcela riquelme,socialismo democrático,not_member,negative,Unknown,353
1332,viviana delgado,socialismo democrático,not_member,negative,Unknown,353
1333,mónica arce,socialismo democrático,not_member,negative,Unknown,353
1334,hernán palma,socialismo democrático,not_member,negative,Unknown,353
1335,gabriel boric,marisela santibáñez,participation,positive,Unknown,354
1336,gabriel boric,erika olivera,participation,positive,Unknown,354
1337,marisela santibáñez,gabriel boric,recording,positive,Unknown,354
1338,rita olivares,vlado mirosevic,murdered,negative,Unknown,356
1339,rita olivares,juan antonio coloma,murdered,negative,Unknown,356
1340,vlado mirosevic,juan antonio coloma,collaborate,positive,Unknown,356
1341,german codina,gabriel boric,discussed,neutral,Unknown,357
1342,raul leiva,gabriel boric,discussed,neutral,Unknown,357
1343,gabriel boric,iska siches,criticized,negative,Unknown,357
1344,german codina,daniel jadue,mentioned,neutral,Unknown,357
1345,raul leiva,daniel jadue,mentioned,neutral,Unknown,357
1346,pamela jiles,gaspar rivas,collaborators,positive,Unknown,358
1347,pamela jiles,enrique lee,collaborators,positive,Unknown,358
1348,gaspar rivas,enrique lee,collaborators,positive,Unknown,358
1349,chahuan,pamela jiles,criticizes,negative,Unknown,358
1350,chahuan,gaspar rivas,criticizes,negative,Unknown,358
1351,chahuan,enrique lee,criticizes,negative,Unknown,358
1352,jose miguel castro,raul soto,leader,positive,Unknown,359
1353,jose miguel castro,marcos ilabaca,leader,positive,Unknown,359
1354,jose miguel castro,ericka nanco,leader,positive,Unknown,359
1355,jose miguel castro,mercedes bulnes,leader,positive,Unknown,359
1356,jose miguel castro,carolina tello,leader,positive,Unknown,359
1357,juan carlos beltran,jose miguel castro,opponent,negative,Unknown,359
1358,juan antonio coloma,jose miguel castro,opponent,negative,Unknown,359
1359,renzo trisotti,jose miguel castro,opponent,negative,Unknown,359
1360,chiara barchiesi,jose miguel castro,opponent,negative,Unknown,359
1361,johanna ahumada,jose miguel castro,opponent,negative,Unknown,359
1362,eric aedo,jose miguel castro,opponent,negative,Unknown,359
1363,ruben oyarzo,jose miguel castro,opponent,negative,Unknown,359
1364,andrés longton,francisco undurraga,collaborate,positive,Unknown,360
1365,andrés longton,cristóbal urruticoechea,collaborate,positive,Unknown,360
1366,andrés longton,jorge alessandri,collaborate,positive,Unknown,360
1367,cristóbal urruticoechea,francisco undurraga,collaborate,positive,Unknown,360
1368,cristóbal urruticoechea,jorge alessandri,collaborate,positive,Unknown,360
1369,jorge alessandri,francisco undurraga,collaborate,positive,Unknown,360
1370,andrés longton,celestino córdova,investigate,neutral,Unknown,360
1371,cristóbal urruticoechea,celestino córdova,investigate,neutral,Unknown,360
1372,jorge alessandri,celestino córdova,investigate,neutral,Unknown,360
1373,francisco undurraga,celestino córdova,investigate,neutral,Unknown,360
1374,celestino córdova,matrimonio luchsinger mackay,involved_in,negative,Unknown,360
1375,yovanna ahumada,víctor pino,leadership,neutral,Unknown,361
1376,víctor pino,vlado mirosevic,vote,positive,Unknown,361
1377,víctor pino,miguel ángel calisto,vote,positive,Unknown,361
1378,gonzalo de la carrera,alexis sepulveda,aggression,negative,Unknown,362
1379,gonzalo de la carrera,marcela riquelme,insult,negative,Unknown,362
1380,alexis sepulveda,marcela riquelme,defense,positive,Unknown,362
1381,ximena ossandon,cristian labbe,abstained,neutral,Unknown,363
1382,ximena ossandon,henry leal,abstained,neutral,Unknown,363
1383,cristian labbe,henry leal,abstained,neutral,Unknown,363
1384,juan antonio coloma,vladimir zelenski,invitation,positive,Unknown,364
1385,vlado mirosevic,vladimir zelenski,invitation,positive,Unknown,364
1386,vlado mirosevic,catalina pérez,resignation,neutral,Unknown,365
1387,catalina pérez,daniel andrade,relationship,negative,Unknown,365
1388,catalina pérez,carlos contreras,relationship,negative,Unknown,365
1389,claudio orrego,rodolfo carter,evaluation,positive,Unknown,366
1390,germán codina,michelle bachelet,evaluation,neutral,Unknown,366
1391,francisco orrego,sebastián sichel,evaluation,neutral,Unknown,366
1392,pamela jiles,jose antonio kast,evaluation,neutral,Unknown,366
1393,sebastián piñera,ximena rincón,evaluation,neutral,Unknown,366
1394,vlado mirosevic,claudio orrego,evaluation,neutral,Unknown,366
1395,claudio reveco,cristóbal urruticoechea,investigates,neutral,Unknown,367
1396,claudio reveco,claudia mix,investigates,neutral,Unknown,367
1397,claudio reveco,viviana delgado,investigates,neutral,Unknown,367
1398,johannes kaiser,lorena pizarro,censure,negative,Unknown,368
1399,jpe,gonzalo winter,troll,negative,Unknown,369
1400,gonzalo winter,jpe,response,positive,Unknown,369
1401,jpe,schalper,comparison,neutral,Unknown,369
1402,raul soto,alvaro elizalde,collaboration,positive,Unknown,370
1403,vlado mirosevic,karol cariola,withdrawal,neutral,Unknown,371
1404,vlado mirosevic,rené alinco,conflict,negative,Unknown,371
1405,rené alinco,vlado mirosevic,disruption,negative,Unknown,371
1406,karol cariola,guillermo teillier,homage,positive,Unknown,372
1407,jaime naranjo,guillermo teillier,initiative,positive,Unknown,372
1408,carlos bianchi,marco antonio ávila,accusation,negative,Unknown,373
1409,vlado mirosevic,marco antonio ávila,defense,positive,Unknown,373
1410,tomás hirsch,gabriel boric,collaboration,positive,Unknown,374
1411,johannes kaiser,giorgio jackson,accusation,negative,Unknown,375
1412,vlado mirosevic,johannes kaiser,order,neutral,Unknown,375
1413,mauro gonzalez,jair sanchez perez,initiated,neutral,Unknown,377
1414,nelson venegas,vlado mirosevic,propose,positive,Unknown,378
1415,claudia mix,karina oliva,accusation,negative,Unknown,379
1416,camila rojas,karina oliva,accusation,negative,Unknown,379
1417,karina oliva,claudia mix,defense,negative,Unknown,379
1418,karina oliva,camila rojas,defense,negative,Unknown,379
1419,juan irarrázaval,giorgio jackson,announce,negative,Unknown,380
1420,benjamín moreno,juan irarrázaval,support,neutral,Unknown,380
1421,juan irarrázaval,benjamín moreno,disagree,negative,Unknown,380
1422,diego schalper,miguel mellado,collaborates,positive,Unknown,381
1423,diego schalper,frank sauerbaum,collaborates,positive,Unknown,381
1424,diego schalper,camila flores,collaborates,positive,Unknown,381
1425,diego schalper,jose miguel castro,collaborates,positive,Unknown,381
1426,diego schalper,paula labra,collaborates,positive,Unknown,381
1427,miguel mellado,diego schalper,collaborates,positive,Unknown,381
1428,frank sauerbaum,diego schalper,collaborates,positive,Unknown,381
1429,camila flores,diego schalper,collaborates,positive,Unknown,381
1430,jose miguel castro,diego schalper,collaborates,positive,Unknown,381
1431,paula labra,diego schalper,collaborates,positive,Unknown,381
1432,vlado mirosevic,juan antonio coloma,agreement,negative,Unknown,382
1433,juan antonio coloma,vlado mirosevic,agreement,negative,Unknown,382
1434,andrés celis,ministerio de las culturas,officiate,neutral,Unknown,383
1435,andrés longton,ministerio de las culturas,officiate,neutral,Unknown,383
1436,diego schalper,ministerio de las culturas,officiate,neutral,Unknown,383
1437,andrés celis,colectivo bordados de la memoria,support,positive,Unknown,383
1438,andrés longton,colectivo bordados de la memoria,support,positive,Unknown,383
1439,diego schalper,colectivo bordados de la memoria,support,positive,Unknown,383
1440,ministerio de las culturas,municipio,complain,negative,Unknown,383
1441,ximena rincón,matías walker,collaborates,positive,Unknown,385
1442,ximena rincón,carmen gloria aravena,collaborates,positive,Unknown,385
1443,matías walker,carmen gloria aravena,collaborates,positive,Unknown,385
1444,carmen gloria aravena,alejandro kusanovic,collaborates,positive,Unknown,385
1445,alejandro kusanovic,juan castro,collaborates,positive,Unknown,385
1446,juan castro,rubén oyarzo,collaborates,positive,Unknown,385
1447,rubén oyarzo,víctor pino,collaborates,positive,Unknown,385
1448,víctor pino,roberto arroyo,collaborates,positive,Unknown,385
1449,roberto arroyo,gaspar rivas,collaborates,positive,Unknown,385
1450,rojo edwards,andrés jouannet,collaborates,positive,Unknown,385
1451,andrés jouannet,gloria naveillán,collaborates,positive,Unknown,385
1452,gloria naveillán,enrique lee,collaborates,positive,Unknown,385
1453,karol cariola,luis sánchez,conflict,negative,Unknown,386
1454,jaime naranjo,sebastián piñera,accusation,negative,Unknown,387
1455,jaime naranjo,giorgio jackson,waiting,neutral,Unknown,387
1456,juan antonio coloma,veloso,presented,positive,Unknown,388
1457,veloso,paula labra,ignored,negative,Unknown,388
1458,veloso,rené alinco,ignored,negative,Unknown,388
1459,paula labra,veloso,voted,negative,Unknown,388
1460,rené alinco,veloso,voted,negative,Unknown,388
1461,natalia piergentili,diego schalper,discussion,neutral,Unknown,389
1462,diego schalper,natalia piergentili,discussion,neutral,Unknown,389
1463,rodolfo carter,natalia piergentili,comment,neutral,Unknown,389
1464,rodolfo carter,diego schalper,comment,neutral,Unknown,389
1465,francisco undurraga,marco antonio ávila,rejected,negative,Unknown,390
1466,jorge guzmán,marco antonio ávila,rejected,negative,Unknown,390
1467,marco antonio ávila,francisco undurraga,criticized,negative,Unknown,390
1468,marco antonio ávila,jorge guzmán,criticized,negative,Unknown,390
1469,vlado mirosevic,juan ignacio latorre,dialogue,positive,Unknown,391
1470,vlado mirosevic,juan antonio coloma,discontent,negative,Unknown,391
1471,juan ignacio latorre,juan antonio coloma,discontent,negative,Unknown,391
1472,gonzalo winter,izkia siches,accusation,negative,Unknown,393
1473,luis sánchez,gonzalo winter,explanation,neutral,Unknown,393
1474,luis sánchez,izkia siches,indirect_support,negative,Unknown,393
1475,jackson,marcel,participation,neutral,Unknown,394
1476,marcel,jackson,participation,neutral,Unknown,394
1477,jackson,jorge durán,opposition,negative,Unknown,394
1478,jackson,pamela jiles,opposition,negative,Unknown,394
1479,jackson,rené alinco,opposition,negative,Unknown,394
1480,marcel,jorge durán,opposition,negative,Unknown,394
1481,marcel,pamela jiles,opposition,negative,Unknown,394
1482,marcel,rené alinco,opposition,negative,Unknown,394
1483,gonzalo de la carrera,alexis sepulveda,attacked,negative,Unknown,395
1484,gonzalo de la carrera,marcela riquelme,insulted,negative,Unknown,395
1485,alexis sepulveda,gonzalo de la carrera,intervened,positive,Unknown,395
1486,marcela riquelme,gonzalo de la carrera,confronted,negative,Unknown,395
1487,lorena pizarro,vlado mirosevic,emplazar,negative,Unknown,396
1488,vlado mirosevic,lorena pizarro,suspender,negative,Unknown,396
1489,juan irarrázaval,begoña yarza,denuncia,negative,Unknown,397
1490,agustín romero,begoña yarza,support,positive,Unknown,397
1491,juan irarrázaval,agustín romero,collaboration,positive,Unknown,397
1492,juan antonio coloma,marcela ríos,demand,negative,Unknown,398
1493,cristián labbé,marcela ríos,demand,negative,Unknown,398
1494,cristhian moreira,marcela ríos,demand,negative,Unknown,398
1495,sergio bobadilla,eduardo cornejo,accuse,negative,Unknown,399
1496,sergio bobadilla,fernando bórquez,accuse,negative,Unknown,399
1497,eduardo cornejo,sergio bobadilla,accuse,negative,Unknown,399
1498,eduardo cornejo,fernando bórquez,accuse,negative,Unknown,399
1499,fernando bórquez,sergio bobadilla,accuse,negative,Unknown,399
1500,fernando bórquez,eduardo cornejo,accuse,negative,Unknown,399
1501,patricio cooper,juan irarrázaval,investigator,neutral,Unknown,400
1502,patricio cooper,johannes kaiser,investigator,neutral,Unknown,400
1503,juan irarrázaval,johannes kaiser,collaborator,positive,Unknown,400
1504,alberto undurraga,álvaro elizalde,opposition,negative,Unknown,401
1505,alberto undurraga,eric aedo,disagreement,negative,Unknown,401
1506,alberto undurraga,gabriel boric,collaboration,positive,Unknown,401
1507,eric aedo,alberto undurraga,opinion,neutral,Unknown,401
1508,vlado mirosevic,rené alinco,conflict,negative,Unknown,402
1509,vlado mirosevic,carmen hertz,conflict,negative,Unknown,402
1510,jorge alessandri,gabriel boric,criticizes,negative,Unknown,403
1511,mauricio ojeda,gabriel boric,criticizes,negative,Unknown,403
1512,tomas hirsch,gabriel boric,opposes,negative,Unknown,403
1513,johannes kaiser,benjamín moreno,attack,negative,Unknown,404
1514,lorena pizarro,johannes kaiser,condemn,negative,Unknown,404
1515,lorena pizarro,benjamín moreno,support,positive,Unknown,404
1516,gabriel boric,juan antonio coloma,presence,positive,Unknown,405
1517,gabriel boric,vlado mirosevic,presence,positive,Unknown,405
1518,aldo sanhueza,alihuén antileo,absence,negative,Unknown,405
1519,ximena rincón,pedro araya,initiator,positive,Unknown,406
1520,matías walker,pedro araya,initiator,positive,Unknown,406
1521,iván flores,pedro araya,initiator,positive,Unknown,406
1522,karol cariola,gonzalo winter,presides,neutral,Unknown,406
1523,karol cariola,catalina pérez,integrates,neutral,Unknown,406
1524,karol cariola,pamela jiles,integrates,neutral,Unknown,406
1525,karol cariola,raúl leiva,integrates,neutral,Unknown,406
1526,karol cariola,leonardo soto,integrates,neutral,Unknown,406
1527,karol cariola,marcos ilabaca,integrates,neutral,Unknown,406
1528,karol cariola,miguel ángel calisto,integrates,neutral,Unknown,406
1529,karol cariola,andrés longton,integrates,neutral,Unknown,406
1530,karol cariola,camila flores,integrates,neutral,Unknown,406
1531,karol cariola,jorge alessandri,integrates,neutral,Unknown,406
1532,karol cariola,gustavo benavente,integrates,neutral,Unknown,406
1533,karol cariola,luis sánchez,integrates,neutral,Unknown,406
1534,diego schalper,carmen hertz,criticizes,negative,Unknown,407
1535,carmen hertz,diego schalper,responds,negative,Unknown,407
1536,carmen hertz,gonzalo winter,appears_on,neutral,Unknown,407
1537,raul soto,gabriel boric,sworn,positive,Unknown,408
