,persona 1,persona 2,label,sentiment,date,original_index
1208,diego schalper,mario desbordes,responsibility,negative,Unknown,322
1209,cristóbal martínez,henry leal,collaborate,positive,Unknown,323
1210,tomás de rementería,jaime araya,responded,neutral,Unknown,324
1211,marta gonzález,carolina marzán,accuse,negative,Unknown,325
1212,marta gonzález,raúl soto,accuse,negative,Unknown,325
1213,marta gonzález,helia molina,accuse,negative,Unknown,325
1214,carolina marzán,gabriel boric,meeting,neutral,Unknown,325
1215,raúl soto,gabriel boric,meeting,neutral,Unknown,325
1216,helia molina,gabriel boric,meeting,neutral,Unknown,325
1217,ana maría gazmuri,marisela santibáñez,collaborates,positive,Unknown,326
1218,andrés longton,marcela ríos,evaluate,neutral,Unknown,327
1219,jorge alessandri,marcela ríos,evaluate,neutral,Unknown,327
1220,francisco undurraga,marcela ríos,evaluate,neutral,Unknown,327
1221,juan irarrázaval,johannes kaiser,accuse,negative,Unknown,328
1222,juan irarrázaval,christopher white,request,negative,Unknown,328
1223,johannes kaiser,christopher white,request,negative,Unknown,328
1224,andrés longton,manuel josé ossandón,questioned,negative,Unknown,329
1225,miguel mellado,manuel josé ossandón,questioned,negative,Unknown,329
1226,manuel josé ossandón,carolina tohá,met,neutral,Unknown,329
1227,karim,carlos bianchi,elected,positive,Unknown,330
1228,vlado mirosevic,carlos bianchi,vicepresident,positive,Unknown,330
1229,catalina pérez,vlado mirosevic,vicepresident,positive,Unknown,330
1230,miguel angel calisto,vlado mirosevic,opponent,negative,Unknown,330
1231,andrés longton,izkia siches,request,neutral,Unknown,331
1232,sofía cid,izkia siches,request,neutral,Unknown,331
1233,camila barros,francisco benavides,involved_in,neutral,Unknown,331
1234,gonzalo winter,juan antonio coloma,discussed,neutral,Unknown,332
1235,tomás hirsch,aranda,accuse,negative,Unknown,333
1236,juan santana,aranda,support,positive,Unknown,333
1237,henry leal,jeannette vega,citations,neutral,Unknown,334
1238,sergio bobadilla,jeannette vega,citations,neutral,Unknown,334
1239,flor weisse,jeannette vega,citations,neutral,Unknown,334
1240,camila flores,gustavo petro,complaint,negative,Unknown,335
1241,carla morales,gustavo petro,complaint,negative,Unknown,335
1242,francesca muñoz,gustavo petro,complaint,negative,Unknown,335
1243,camila flores,antonia urrejola,request,neutral,Unknown,335
1244,carla morales,antonia urrejola,request,neutral,Unknown,335
1245,francesca muñoz,antonia urrejola,request,neutral,Unknown,335
1246,juan irarrázaval,johannes kaiser,request,neutral,Unknown,336
1247,karol cariola,marcos ilabaca,disagree,negative,Unknown,337
1248,luis cuello,marcos ilabaca,disagree,negative,Unknown,337
1249,jorge brito,marcos ilabaca,disagree,negative,Unknown,337
1250,francisco chahuán,gonzalo winter,response,negative,Unknown,338
1251,vlado mirosevic,rené alinco,interruption,negative,Unknown,339
1252,sara concha,francesca muñoz,collaborate,positive,Unknown,340
1253,sara concha,marco antonio ávila,interpelate,negative,Unknown,340
1254,francesca muñoz,marco antonio ávila,interpelate,negative,Unknown,340
1255,andrés longton,luis thayer,reaction,neutral,Unknown,341
1256,javiera morales,luis thayer,reaction,neutral,Unknown,341
1257,jaime araya,luis thayer,reaction,neutral,Unknown,341
1258,renzo trisotti,luis thayer,reaction,neutral,Unknown,341
1259,alberto undurraga,eric aedo,affiliation,positive,Unknown,342
1260,francisco undurraga,jorge guzman,affiliation,positive,Unknown,342
1261,diego schalper,andrés longton,affiliation,positive,Unknown,342
1262,joanna pérez,erika olivera,affiliation,positive,Unknown,342
1263,helia molina,raúl soto,affiliation,positive,Unknown,342
1264,tomas lagomarsino,alexis sepúlveda,affiliation,positive,Unknown,342
1265,vlado mirosevic,daniel melo,affiliation,positive,Unknown,342
1266,raúl soto,raúl leiva,affiliation,positive,Unknown,342
1267,rubén oyarzo,natalia romero,sponsor,positive,Unknown,343
1268,rubén oyarzo,gustavo benavente,sponsor,positive,Unknown,343
1269,rubén oyarzo,sergio bobadilla,sponsor,positive,Unknown,343
1270,rubén oyarzo,marta bravo,sponsor,positive,Unknown,343
1271,rubén oyarzo,eduardo cornejo,sponsor,positive,Unknown,343
1272,rubén oyarzo,felipe donoso,sponsor,positive,Unknown,343
1273,rubén oyarzo,cristián labbé,sponsor,positive,Unknown,343
1274,rubén oyarzo,cristóbal martínez,sponsor,positive,Unknown,343
1275,miguel calisto,natalia romero,sponsor,positive,Unknown,343
1276,miguel calisto,gustavo benavente,sponsor,positive,Unknown,343
1277,miguel calisto,sergio bobadilla,sponsor,positive,Unknown,343
1278,miguel calisto,marta bravo,sponsor,positive,Unknown,343
1279,miguel calisto,eduardo cornejo,sponsor,positive,Unknown,343
1280,miguel calisto,felipe donoso,sponsor,positive,Unknown,343
1281,miguel calisto,cristián labbé,sponsor,positive,Unknown,343
1282,miguel calisto,cristóbal martínez,sponsor,positive,Unknown,343
1283,natalia romero,gustavo benavente,sponsor,positive,Unknown,343
1284,natalia romero,sergio bobadilla,sponsor,positive,Unknown,343
1285,natalia romero,marta bravo,sponsor,positive,Unknown,343
1286,natalia romero,eduardo cornejo,sponsor,positive,Unknown,343
1287,natalia romero,felipe donoso,sponsor,positive,Unknown,343
1288,natalia romero,cristián labbé,sponsor,positive,Unknown,343
1289,natalia romero,cristóbal martínez,sponsor,positive,Unknown,343
1290,francisco undurraga,giorgio jackson,request,neutral,Unknown,344
1291,danisa astudillo,giorgio jackson,request,neutral,Unknown,344
1292,ximena ossandon,giorgio jackson,request,neutral,Unknown,344
1293,claudia mix,giorgio jackson,request,neutral,Unknown,344
1294,andrés longton,nelson venegas,request,positive,Unknown,345
1295,jorge alessandri,nelson venegas,request,positive,Unknown,345
1296,francisco undurraga,nelson venegas,request,positive,Unknown,345
1297,gonzalo de la carrera,alexis sepúlveda,attack,negative,Unknown,345
1298,gabriel boric,maría luisa cordero,criticizes,negative,Unknown,346
1299,maría luisa cordero,fabiola campillai,accuses,negative,Unknown,346
1300,henry leal,javiera martínez,criticizes,negative,Unknown,347
1301,marlene pérez,javiera martínez,criticizes,negative,Unknown,347
1302,javiera martínez,exministro jackson,advised,neutral,Unknown,347
1303,javiera martínez,alcalde vodanovic,advised,neutral,Unknown,347
1304,lorena pizarro,pamela jiles,reproach,negative,Unknown,349
1305,andrés jouannet,francisco undurraga,colleague,positive,Unknown,350
1306,andrés jouannet,raúl soto,request,neutral,Unknown,350
1307,francisco undurraga,raúl soto,request,neutral,Unknown,350
1308,ximena ossandón,federico villegas,request,positive,Unknown,351
1309,andrés longton,federico villegas,request,positive,Unknown,351
1310,sofía cid,federico villegas,request,positive,Unknown,351
1311,sara concha,johannes kaiser,leaves,negative,Unknown,352
1312,sara concha,gonzalo de la carrera,leaves,negative,Unknown,352
1313,camila musante,mónica arce,member,positive,Unknown,353
1314,camila musante,clara sagardía,member,positive,Unknown,353
1315,camila musante,mercedes bulnes,member,positive,Unknown,353
1316,camila musante,marcela riquelme,member,positive,Unknown,353
1317,camila musante,viviana delgado,member,positive,Unknown,353
1318,camila musante,hernán palma,member,positive,Unknown,353
1319,clara sagardía,mónica arce,member,positive,Unknown,353
1320,clara sagardía,mercedes bulnes,member,positive,Unknown,353
1321,clara sagardía,marcela riquelme,member,positive,Unknown,353
1322,clara sagardía,viviana delgado,member,positive,Unknown,353
1323,clara sagardía,hernán palma,member,positive,Unknown,353
1324,mercedes bulnes,marcela riquelme,member,positive,Unknown,353
1325,mercedes bulnes,viviana delgado,member,positive,Unknown,353
1326,mercedes bulnes,hernán palma,member,positive,Unknown,353
1327,marcela riquelme,viviana delgado,member,positive,Unknown,353
1328,marcela riquelme,hernán palma,member,positive,Unknown,353
1329,viviana delgado,hernán palma,member,positive,Unknown,353
1330,gabriel boric,marisela santibáñez,participation,positive,Unknown,354
1331,gabriel boric,erika olivera,participation,positive,Unknown,354
1332,marisela santibáñez,gabriel boric,recorded,positive,Unknown,354
1333,rené alinco,karol cariola,support,positive,Unknown,355
1334,catalina pérez,jorge alessandri,oppose,negative,Unknown,355
1335,catalina pérez,gustavo benavente,oppose,negative,Unknown,355
1336,catalina pérez,raúl leiva,oppose,negative,Unknown,355
1337,catalina pérez,andrés longton,oppose,negative,Unknown,355
1338,catalina pérez,luis sánchez,oppose,negative,Unknown,355
1339,catalina pérez,leonardo soto,oppose,negative,Unknown,355
1340,catalina pérez,gonzalo winter,oppose,negative,Unknown,355
1341,miguel ángel calisto,marcos ilabaca,abstain,neutral,Unknown,355
1342,vlado mirosevic,juan antonio coloma,collaboration,positive,Unknown,356
1343,german codina,gabriel boric,discussed,neutral,Unknown,357
1344,raul leiva,gabriel boric,discussed,neutral,Unknown,357
1345,german codina,iska siches,mentioned,neutral,Unknown,357
1346,raul leiva,iska siches,mentioned,neutral,Unknown,357
1347,german codina,daniel jadue,mentioned,neutral,Unknown,357
1348,raul leiva,daniel jadue,mentioned,neutral,Unknown,357
1349,pamela jiles,gaspar rivas,collaborator,positive,Unknown,358
1350,pamela jiles,enrique lee,collaborator,positive,Unknown,358
1351,enrique lee,chahuán,criticizes,negative,Unknown,358
1352,jose miguel castro,raul soto,leads,positive,Unknown,359
1353,jose miguel castro,marcos ilabaca,leads,positive,Unknown,359
1354,jose miguel castro,ericka ñanco,leads,positive,Unknown,359
1355,jose miguel castro,mercedes bulnes,leads,positive,Unknown,359
1356,jose miguel castro,carolina tello,leads,positive,Unknown,359
1357,jose miguel castro,juan carlos beltran,collaborates,positive,Unknown,359
1358,jose miguel castro,juan antonio coloma,collaborates,positive,Unknown,359
1359,jose miguel castro,renzo trisotti,collaborates,positive,Unknown,359
1360,jose miguel castro,chiara barchiesi,collaborates,positive,Unknown,359
1361,jose miguel castro,eric aedo,collaborates,positive,Unknown,359
1362,jose miguel castro,rubén oyarzo,collaborates,positive,Unknown,359
1363,andrés longton,cristóbal urruticoechea,collaborate,positive,Unknown,360
1364,andrés longton,jorge alessandri,collaborate,positive,Unknown,360
1365,andrés longton,francisco undurraga,collaborate,positive,Unknown,360
1366,cristóbal urruticoechea,jorge alessandri,collaborate,positive,Unknown,360
1367,cristóbal urruticoechea,francisco undurraga,collaborate,positive,Unknown,360
1368,jorge alessandri,francisco undurraga,collaborate,positive,Unknown,360
1369,yovana ahumada,víctor pino,leadership,neutral,Unknown,361
1370,vlado mirosevic,víctor pino,vote,neutral,Unknown,361
1371,miguel ángel calisto,víctor pino,vote,neutral,Unknown,361
1372,gonzalo de la carrera,alexis sepulveda,aggression,negative,Unknown,362
1373,gonzalo de la carrera,marcela riquelme,argument,negative,Unknown,362
1374,alexis sepulveda,marcela riquelme,defense,positive,Unknown,362
1375,ximena ossandon,cristian labbé,abstained,neutral,Unknown,363
1376,ximena ossandon,henry leal,abstained,neutral,Unknown,363
1377,cristian labbé,henry leal,abstained,neutral,Unknown,363
1378,juan antonio coloma,vladimir zelenski,invitation,positive,Unknown,364
1379,vlado mirosevic,vladimir zelenski,invitation,positive,Unknown,364
1380,vlado mirosevic,catalina pérez,resignation,neutral,Unknown,365
1381,catalina pérez,vlado mirosevic,resignation,neutral,Unknown,365
1382,catalina pérez,daniel andrade,relationship,neutral,Unknown,365
1383,catalina pérez,carlos contreras,relationship,neutral,Unknown,365
1384,claudio orrego,rodolfo carter,evaluation,positive,Unknown,366
1385,german codina,michelle bachelet,evaluation,positive,Unknown,366
1386,francisco orrego,sebastian sichel,evaluation,positive,Unknown,366
1387,pamela jiles,jose antonio kast,evaluation,negative,Unknown,366
1388,sebastian pinera,ximena rincon,evaluation,negative,Unknown,366
1389,vlado mirosevic,claudio orrego,evaluation,positive,Unknown,366
1390,cristóbal urruticoechea,claudio reveco,investigated,negative,Unknown,367
1391,claudia mix,claudio reveco,investigated,negative,Unknown,367
1392,viviana delgado,claudio reveco,investigated,negative,Unknown,367
1393,johannes kaiser,lorena pizarro,censure,negative,Unknown,368
1394,gonzalo winter,diego schalper,comparison,negative,Unknown,369
1395,raul soto,alvaro elizalde,collaboration,positive,Unknown,370
1396,vlado mirosevic,karol cariola,replacement,neutral,Unknown,371
1397,rené alinco,vlado mirosevic,interruption,negative,Unknown,371
1398,karol cariola,guillermo teillier,homage,positive,Unknown,372
1399,jaime naranjo,guillermo teillier,initiative,positive,Unknown,372
1400,carlos bianchi,marco antonio ávila,accusation,negative,Unknown,373
1401,vlado mirosevic,marco antonio ávila,defense,positive,Unknown,373
1402,vlado mirosevic,carlos bianchi,comment,neutral,Unknown,373
1403,tomás hirsch,gabriel boric,collaboration,positive,Unknown,374
1404,johannes kaiser,vlado mirosevic,addressed,neutral,Unknown,375
1405,mauro gonzález,jair sánchez pérez,initiated,positive,Unknown,377
1406,nelson venegas,vlado mirosevic,propose,positive,Unknown,378
1407,claudia mix,karina oliva,promoted,positive,Unknown,379
1408,camila rojas,karina oliva,promoted,positive,Unknown,379
1409,juan irarrázaval,giorgio jackson,announced,negative,Unknown,380
1410,benjamín moreno,juan irarrázaval,supported,positive,Unknown,380
1411,diego schalper,miguel mellado,collaborates,positive,Unknown,381
1412,diego schalper,frank sauerbaum,collaborates,positive,Unknown,381
1413,diego schalper,camila flores,collaborates,positive,Unknown,381
1414,diego schalper,jose miguel castro,collaborates,positive,Unknown,381
1415,diego schalper,paula labra,collaborates,positive,Unknown,381
1416,miguel mellado,frank sauerbaum,collaborates,positive,Unknown,381
1417,miguel mellado,camila flores,collaborates,positive,Unknown,381
1418,miguel mellado,jose miguel castro,collaborates,positive,Unknown,381
1419,miguel mellado,paula labra,collaborates,positive,Unknown,381
1420,frank sauerbaum,camila flores,collaborates,positive,Unknown,381
1421,frank sauerbaum,jose miguel castro,collaborates,positive,Unknown,381
1422,frank sauerbaum,paula labra,collaborates,positive,Unknown,381
1423,camila flores,jose miguel castro,collaborates,positive,Unknown,381
1424,camila flores,paula labra,collaborates,positive,Unknown,381
1425,jose miguel castro,paula labra,collaborates,positive,Unknown,381
1426,vlado mirosevic,juan antonio coloma,agreement,negative,Unknown,382
1427,maría luisa cordero,gonzalo de la carrera,support,positive,Unknown,384
1428,maría luisa cordero,catalina del real,support,positive,Unknown,384
1429,maría luisa cordero,eduardo durán,support,positive,Unknown,384
1430,maría luisa cordero,cristián labbé,support,positive,Unknown,384
1431,maría luisa cordero,jose carlos meza,support,positive,Unknown,384
1432,maría luisa cordero,ximena ossandón,support,positive,Unknown,384
